400	0
441.356674	0.009202453988
468.2713348	0.01073619632
479.7592998	0.02300613497
489.9343545	0.006134969325
500.7658643	0.01380368098
511.5973742	0.009202453988
520.4595186	0.01840490798
530.6345733	0.006134969325
540.1531729	0.009202453988
550.3282276	0.04754601227
560.1750547	0.06595092025
579.868709	0.213190184
589.3873085	0.3619631902
598.5776805	0.4800613497
609.0809628	0.6825153374
629.7592998	0.9570552147
639.9343545	0.9923312883
649.1247265	0.9969325153
659.6280087	0.9095092025
670.131291	0.8389570552
680.3063457	0.6687116564
689.8249453	0.5843558282
699.3435449	0.4187116564
